tiempo_s,x_rojo,y_rojo,x_azul,y_azul
0.0,388,774,1371,765
0.03332070680779686,393,774,1362,765
0.06664141361559373,390,774,1346,766
0.09996212042339059,382,775,1329,767
0.13328282723118745,369,775,1316,767
0.1666035340389843,354,774,1308,766
0.19992424084678118,340,774,1307,765
0.23324494765457804,333,774,1313,765
0.2665656544623749,333,775,1324,766
0.29988636127017176,340,774,1337,767
0.3332070680779686,352,774,1347,766
0.3665277748857655,369,775,1355,765
0.39984848169356235,385,774,1358,765
0.4331691885013592,398,774,1356,766
0.4664898953091561,402,774,1349,766
0.499810602116953,398,775,1341,767
0.5331313089247498,383,774,1333,766
0.5664520157325467,366,775,1327,765
0.5997727225403435,349,774,1324,765
0.6330934293481404,334,775,1322,766
0.6664141361559373,329,774,1324,766
0.6997348429637341,330,774,1327,766
0.733055549771531,340,774,1331,765
0.7663762565793278,356,775,1335,765
0.7996969633871247,374,775,1340,766
0.8330176701949216,392,774,1343,766
0.8663383770027184,402,774,1346,766
0.8996590838105153,402,774,1349,765
0.9329797906183122,394,774,1349,765
0.966300497426109,377,774,1347,766
0.999621204233906,360,775,1343,766
1.0329419110417029,343,774,1337,766
1.0662626178494996,332,774,1330,766
1.0995833246572966,330,774,1322,765
1.1329040314650933,335,775,1317,766
1.1662247382728903,345,774,1316,766
1.199545445080687,362,774,1320,766
1.232866151888484,377,774,1327,766
1.2661868586962808,390,774,1338,766
1.2995075655040778,397,774,1350,766
1.3328282723118745,395,774,1359,766
1.3661489791196715,385,774,1364,766
1.3994696859274682,372,774,1362,765
1.4327903927352652,359,774,1353,766
1.466111099543062,347,774,1339,766
1.499431806350859,340,775,1325,766
1.5327525131586557,339,774,1312,766
1.5660732199664527,343,774,1305,766
1.5993939267742494,351,774,1305,766
1.6327146335820464,362,774,1313,766
1.6660353403898431,374,774,1328,766
1.69935604719764,382,774,1345,765
1.7326767540054369,386,774,1360,766
1.7659974608132338,386,774,1370,766
1.7993181676210306,382,774,1372,766
1.8326388744288276,374,774,1365,766
1.8659595812366243,365,774,1349,766
1.8992802880444213,357,774,1332,766
1.932600994852218,351,774,1315,766
1.965921701660015,347,774,1302,766
1.999242408467812,346,774,1299,766
2.0325631152756087,349,774,1305,766
2.0658838220834057,355,774,1318,766
2.0992045288912027,363,775,1336,766
2.132525235698999,371,774,1354,766
2.165845942506796,378,774,1368,766
2.199166649314593,383,774,1373,766
2.23248735612239,385,774,1369,766
2.2658080629301867,383,774,1357,766
2.2991287697379836,376,774,1341,766
2.3324494765457806,367,774,1323,766
2.3657701833535776,357,774,1310,766
2.399090890161374,349,774,1304,766
2.432411596969171,343,774,1305,766
2.465732303776968,341,774,1315,766
2.499053010584765,345,774,1329,765
2.5323737173925616,353,774,1344,766
2.5656944242003585,365,774,1356,766
2.5990151310081555,377,774,1364,766
2.6323358378159525,387,774,1364,766
2.665656544623749,393,774,1358,766
2.698977251431546,392,774,1347,766
2.732297958239343,384,774,1334,766
2.76561866504714,370,774,1323,766
2.7989393718549365,356,774,1317,765
2.8322600786627334,344,774,1314,766
2.8655807854705304,335,775,1317,766
2.8989014922783274,334,774,1324,766
2.932222199086124,338,774,1333,765
2.965542905893921,350,774,1341,765
2.998863612701718,367,774,1347,766
3.032184319509515,382,774,1351,766
3.0655050263173114,394,774,1351,766
3.0988257331251083,398,774,1349,766
3.1321464399329053,395,774,1345,766
3.1654671467407023,383,774,1339,766
3.198787853548499,369,774,1334,766
3.232108560356296,352,774,1330,765
3.2654292671640928,338,774,1328,765
3.2987499739718897,332,774,1325,766
3.3320706807796863,333,774,1325,766
3.3653913875874832,340,774,1326,766
3.39871209439528,354,774,1329,765
3.432032801203077,370,774,1334,766
3.4653535080108737,385,774,1339,766
3.4986742148186707,395,774,1345,766
3.5319949216264677,397,774,1349,765
3.5653156284342646,390,774,1352,766
3.598636335242061,378,774,1351,766
3.631957042049858,363,774,1348,766
3.665277748857655,349,774,1340,766
3.698598455665452,340,774,1331,766
3.7319191624732486,335,774,1323,766
3.7652398692810456,339,774,1316,766
3.7985605760888426,347,774,1314,766
3.8318812828966395,359,774,1317,766
3.865201989704436,372,774,1325,766
3.898522696512233,383,774,1336,766
3.93184340332003,390,774,1348,766
3.965164110127827,390,774,1358,766
3.998484816935624,384,774,1364,765
4.0318055237434205,375,774,1363,765
4.0651262305512175,364,774,1354,766
4.098446937359014,354,774,1341,766
4.131767644166811,347,774,1326,766
4.165088350974608,344,774,1314,766
4.198409057782405,345,774,1306,766
4.2317297645902014,350,774,1306,766
4.265050471397998,359,774,1314,766
4.298371178205795,367,774,1327,766
4.331691885013592,375,774,1343,766
4.365012591821389,381,774,1358,766
4.398333298629186,383,774,1367,766
4.431654005436983,382,774,1369,766
4.46497471224478,377,774,1363,766
4.498295419052576,371,774,1350,765
4.531616125860373,363,774,1334,766
4.56493683266817,356,774,1318,766
4.598257539475967,350,774,1307,766
4.631578246283764,347,774,1304,766
4.664898953091561,348,774,1308,766
4.698219659899358,351,774,1319,766
4.731540366707155,358,774,1335,766
4.764861073514951,366,774,1351,766
4.798181780322748,374,774,1362,765
4.831502487130545,381,774,1367,766
4.864823193938342,385,774,1365,766
4.898143900746139,385,774,1355,766
4.931464607553936,379,774,1341,766
4.964785314361733,371,774,1327,766
4.99810602116953,360,774,1316,766
5.031426727977326,351,774,1310,766
5.064747434785123,344,774,1311,766
5.09806814159292,341,774,1317,766
5.131388848400717,343,774,1328,766
5.164709555208514,351,774,1339,766
5.198030262016311,361,774,1349,766
5.231350968824108,374,774,1356,766
