tiempo_s,x_rojo,y_rojo,x_azul,y_azul
26.456645969003986,566,817,1417.0,790.0
26.489966681811296,556,817,1406.0,792.0
26.523287394618606,549,817,1397.0,791.0
26.556608107425916,546,816,1392.0,791.0
26.589928820233226,543,816,1387.0,791.0
26.623249533040536,544,816,1385.0,791.0
26.656570245847846,546,817,1387.0,792.0
26.689890958655155,551,817,1391.0,792.0
26.723211671462465,557,817,1400.0,790.0
26.756532384269775,568,816,1410.0,791.0
26.789853097077085,577,817,1422.0,790.0
26.823173809884395,589,817,1435.0,790.0
26.856494522691705,603,816,1450.0,789.0
26.889815235499015,616,816,1467.0,789.0
26.923135948306324,629,815,1483.0,789.0
26.956456661113634,642,815,1497.0,788.0
26.989777373920944,654,814,1509.0,789.0
27.023098086728254,667,812,1521.0,788.0
27.056418799535564,675,812,1530.0,788.0
27.089739512342874,677,815,1536.0,788.0
27.123060225150184,681,814,1540.0,787.0
27.156380937957493,683,814,1539.0,787.0
27.189701650764803,682,815,1538.0,787.0
27.223022363572113,674,817,1533.0,787.0
27.256343076379423,671,815,1525.0,787.0
27.289663789186733,662,815,1515.0,788.0
27.322984501994043,649,817,1503.0,788.0
27.356305214801353,637,818,1491.0,788.0
27.389625927608662,624,819,1477.0,788.0
27.422946640415972,615,816,1464.0,787.0
27.456267353223282,601,817,1450.0,789.0
27.489588066030592,588,816,1436.0,790.0
27.522908778837902,575,816,1423.0,790.0
27.55622949164521,563,818,1413.0,791.0
27.58955020445252,555,817,1403.0,790.0
27.62287091725983,549,817,1397.0,792.0
27.65619163006714,544,817,1392.0,791.0
27.68951234287445,540,819,1390.0,792.0
27.72283305568176,541,819,1391.0,792.0
27.75615376848907,546,818,1395.0,792.0
27.78947448129638,550,819,1399.0,791.0
27.82279519410369,559,818,1407.0,792.0
27.856115906911,569,818,1417.0,791.0
27.88943661971831,579,819,1428.0,790.0
27.92275733252562,593,818,1442.0,789.0
27.95607804533293,606,818,1455.0,789.0
27.98939875814024,617,821,1469.0,789.0
28.022719470947546,631,820,1483.0,789.0
28.056040183754856,639,822,1498.0,790.0
28.089360896562166,649,822,1510.0,788.0
28.122681609369476,657,822,1520.0,789.0
28.156002322176786,664,822,1528.0,788.0
28.189323034984096,665,824,1533.0,788.0
28.222643747791405,668,823,1538.0,787.0
28.255964460598715,669,822,1538.0,787.0
28.289285173406025,669,821,1536.0,787.0
28.322605886213335,666,820,1531.0,788.0
28.355926599020645,654,822,1523.0,789.0
28.389247311827955,650,820,1512.0,787.0
28.422568024635265,638,822,1500.0,787.0
28.455888737442574,627,822,1487.0,787.0
28.489209450249884,618,819,1474.0,788.0
28.522530163057194,605,820,1458.0,787.0
28.555850875864504,594,820,1444.0,790.0
28.589171588671814,582,820,1431.0,790.0
28.622492301479124,570,820,1418.0,790.0
28.655813014286434,560,821,1408.0,789.0
28.689133727093743,553,820,1399.0,790.0
28.722454439901053,548,820,1394.0,791.0
28.755775152708363,545,820,1392.0,791.0
28.789095865515673,543,820,1392.0,791.0
28.822416578322983,545,819,1394.0,791.0
28.855737291130293,549,819,1399.0,790.0
28.889058003937603,555,817,1407.0,791.0
28.922378716744912,564,817,1416.0,790.0
28.955699429552222,575,817,1427.0,791.0
28.989020142359532,585,817,1438.0,790.0
29.022340855166842,596,818,1452.0,790.0
29.055661567974152,613,817,1465.0,790.0
29.08898228078146,623,817,1479.0,788.0
29.12230299358877,637,816,1491.0,788.0
29.15562370639608,649,816,1502.0,788.0
29.18894441920339,662,813,1512.0,789.0
29.2222651320107,669,815,1519.0,789.0
29.25558584481801,677,814,1526.0,788.0
29.28890655762532,681,813,1528.0,788.0
29.32222727043263,680,814,1532.0,788.0
29.35554798323994,676,815,1530.0,788.0
29.38886869604725,671,816,1529.0,789.0
29.42218940885456,669,814,1525.0,789.0
29.45551012166187,658,815,1516.0,788.0
29.48883083446918,648,816,1506.0,787.0
29.52215154727649,634,817,1496.0,787.0
29.5554722600838,622,818,1483.0,787.0
29.58879297289111,608,819,1469.0,788.0
29.62211368569842,597,819,1454.0,789.0
29.65543439850573,587,819,1441.0,789.0
29.68875511131304,576,819,1429.0,790.0
29.72207582412035,569,817,1417.0,790.0
29.75539653692766,561,817,1406.0,791.0
29.78871724973497,556,817,1400.0,792.0
29.82203796254228,551,818,1395.0,792.0
29.85535867534959,550,817,1392.0,791.0
29.8886793881569,549,818,1393.0,791.0
29.92200010096421,550,819,1396.0,791.0
29.955320813771518,559,816,1402.0,791.0
29.988641526578828,562,818,1409.0,790.0
30.021962239386138,572,816,1420.0,791.0
30.055282952193448,583,816,1433.0,790.0
30.088603665000758,593,816,1445.0,789.0
30.121924377808067,601,819,1459.0,790.0
30.155245090615377,615,818,1472.0,789.0
