tiempo_s,x_rojo,y_rojo,x_azul,y_azul
15.060962954889494,638,772,1259,766
15.094283669391462,650,772,1263,766
15.127604383893429,660,772,1259,766
15.160925098395397,664,772,1254,766
15.194245812897366,659,772,1252,766
15.227566527399333,648,772,1253,766
15.260887241901301,635,772,1253,766
15.29420795640327,622,772,1246,766
15.327528670905236,613,772,1234,766
15.360849385407205,611,773,1221,766
15.394170099909173,612,773,1215,766
15.42749081441114,617,772,1221,766
15.460811528913109,624,772,1235,766
15.494132243415077,633,772,1252,766
15.527452957917044,644,772,1263,766
15.560773672419012,655,772,1264,766
15.59409438692098,662,772,1259,766
15.627415101422947,662,772,1252,766
15.660735815924916,655,772,1251,766
15.694056530426884,642,772,1251,766
15.727377244928851,627,772,1249,766
15.76069795943082,616,772,1241,766
15.794018673932788,611,772,1230,766
15.827339388434755,611,773,1218,766
15.860660102936723,614,773,1216,766
15.893980817438692,621,772,1225,766
15.927301531940659,629,772,1242,766
15.960622246442627,639,772,1258,766
15.993942960944596,649,772,1265,766
16.027263675446562,659,772,1263,766
16.06058438994853,662,772,1257,766
16.0939051044505,659,772,1251,766
16.127225818952468,649,772,1249,766
16.160546533454433,635,772,1249,766
16.1938672479564,622,772,1246,766
16.22718796245837,613,773,1236,766
16.260508676960338,610,773,1226,766
16.293829391462307,612,772,1218,766
16.327150105964275,618,773,1220,766
16.36047082046624,626,772,1232,766
16.39379153496821,634,772,1249,766
16.427112249470177,644,772,1263,766
16.460432963972146,654,772,1267,766
16.493753678474114,660,772,1263,766
16.527074392976083,661,772,1254,766
16.56039510747805,654,772,1248,766
16.593715821980016,643,772,1246,766
16.627036536481985,628,772,1246,766
16.660357250983953,616,772,1242,766
16.69367796548592,610,773,1233,766
16.72699867998789,610,773,1223,766
16.76031939448986,614,773,1218,766
16.793640108991823,622,772,1224,766
16.826960823493792,631,772,1238,766
16.86028153799576,640,772,1256,766
16.89360225249773,649,772,1266,766
16.926922966999697,657,772,1267,766
16.960243681501666,660,772,1260,766
16.99356439600363,658,772,1251,766
17.0268851105056,649,772,1245,766
17.060205825007568,636,772,1243,766
17.093526539509536,623,772,1243,766
17.126847254011505,612,772,1238,766
17.160167968513473,609,773,1229,766
17.19348868301544,611,772,1222,766
17.226809397517407,618,772,1220,766
17.260130112019375,627,772,1230,766
17.293450826521344,636,772,1245,766
17.326771541023312,645,772,1261,766
17.36009225552528,653,772,1269,766
17.393412970027246,658,772,1266,766
17.426733684529214,659,772,1257,766
17.460054399031183,654,772,1247,766
17.49337511353315,643,772,1243,766
17.52669582803512,629,772,1242,766
17.560016542537088,616,772,1240,766
17.593337257039053,610,772,1235,766
17.62665797154102,609,772,1227,766
17.65997868604299,614,772,1221,766
17.69329940054496,623,772,1224,766
17.726620115046927,632,772,1236,766
17.759940829548896,641,772,1252,766
17.79326154405086,649,772,1265,766
17.82658225855283,655,772,1269,766
17.859902973054798,659,772,1264,766
17.893223687556766,657,772,1253,766
17.926544402058735,649,772,1244,766
17.959865116560703,637,772,1240,766
17.993185831062668,623,772,1239,766
18.026506545564636,612,772,1238,766
18.059827260066605,608,773,1232,766
18.093147974568573,611,773,1226,766
18.126468689070542,618,772,1223,766
18.15978940357251,628,772,1229,766
18.193110118074475,638,772,1242,766
18.226430832576444,646,772,1257,766
18.259751547078412,653,772,1268,766
18.29307226158038,657,772,1268,766
18.32639297608235,657,772,1260,766
18.359713690584318,653,772,1249,766
18.393034405086283,644,772,1240,766
18.42635511958825,630,772,1237,766
18.45967583409022,617,772,1238,766
18.49299654859219,610,772,1236,766
18.526317263094157,608,773,1231,766
18.559637977596125,614,773,1226,766
18.59295869209809,623,772,1226,766
18.62627940660006,634,772,1234,766
18.659600121102027,643,772,1249,766
18.692920835603996,650,772,1262,766
18.726241550105964,655,772,1270,766
18.759562264607933,657,772,1267,766
18.792882979109898,655,772,1256,766
18.826203693611866,649,772,1244,766
18.859524408113835,637,772,1237,766
18.892845122615803,624,772,1236,766
18.92616583711777,613,773,1236,766
18.95948655161974,608,773,1234,766
18.992807266121705,610,772,1230,766
19.026127980623674,618,773,1227,766
19.059448695125642,629,772,1229,766
19.09276940962761,639,772,1239,766
19.12609012412958,647,772,1254,766
19.159410838631548,653,772,1267,766
19.192731553133513,656,772,1270,766
19.22605226763548,656,772,1264,766
19.25937298213745,652,772,1251,766
19.292693696639418,643,772,1240,766
19.326014411141387,631,772,1234,766
19.359335125643355,618,772,1234,766
19.39265584014532,610,773,1235,766
19.42597655464729,608,773,1233,766
19.459297269149257,613,772,1230,766
19.492617983651225,622,772,1228,766
19.525938698153194,634,772,1233,766
19.559259412655162,644,772,1246,766
19.592580127157127,651,772,1259,766
19.625900841659096,655,772,1268,765
19.659221556161064,656,772,1269,766
19.692542270663033,653,772,1259,766
19.725862985165,647,772,1247,766
19.75918369966697,637,772,1236,766
19.792504414168935,625,772,1232,766
19.825825128670903,614,772,1232,766
19.859145843172872,609,773,1234,766
19.89246655767484,609,773,1233,766
19.92578727217681,617,773,1231,766
19.959107986678777,628,772,1231,766
19.992428701180742,640,772,1238,766
20.02574941568271,649,772,1250,766
20.05907013018468,654,772,1264,766
20.092390844686648,656,772,1270,766
20.125711559188616,655,772,1266,766
20.159032273690585,650,772,1254,766
20.19235298819255,642,772,1241,766
20.225673702694518,631,772,1232,766
20.258994417196487,619,772,1230,766
20.292315131698455,611,772,1232,766
20.325635846200424,609,772,1234,766
20.358956560702392,613,773,1233,766
20.392277275204357,622,772,1232,766
20.425597989706326,634,772,1234,766
20.458918704208294,645,772,1243,766
20.492239418710263,652,772,1256,766
20.52556013321223,655,772,1266,766
20.5588808477142,655,772,1269,765
20.592201562216164,652,772,1262,766
20.625522276718133,645,772,1249,766
20.6588429912201,636,772,1236,766
20.69216370572207,626,772,1229,766
20.72548442022404,616,773,1229,766
20.758805134726007,610,773,1232,766
20.792125849227972,610,772,1235,766
20.82544656372994,616,773,1235,766
20.85876727823191,628,772,1235,766
20.892087992733877,640,772,1239,766
20.925408707235846,650,772,1248,766
20.958729421737814,655,772,1260,766
20.99205013623978,656,772,1268,766
21.025370850741748,653,772,1267,766
21.058691565243716,648,772,1257,766
21.092012279745685,641,772,1243,766
21.125332994247653,631,772,1232,766
21.158653708749622,620,772,1227,766
21.191974423251587,612,772,1229,766
21.225295137753555,609,772,1233,766
21.258615852255524,613,773,1236,766
21.291936566757492,622,772,1236,766
21.32525728125946,634,772,1237,766
21.35857799576143,645,772,1243,766
21.391898710263394,653,772,1252,766
21.425219424765363,656,772,1263,766
21.45854013926733,655,772,1268,766
21.4918608537693,651,772,1264,766
21.525181568271268,644,772,1252,766
21.558502282773237,635,772,1238,766
21.5918229972752,626,772,1228,766
21.62514371177717,617,772,1226,766
21.65846442627914,611,772,1230,766
21.691785140781107,611,773,1235,766
21.725105855283076,616,772,1238,766
21.758426569785044,628,772,1238,766
21.79174728428701,640,772,1240,766
21.825067998788978,650,772,1246,766
21.858388713290946,656,772,1256,766
21.891709427792915,656,772,1265,766
21.925030142294883,653,772,1267,766
21.95835085679685,647,772,1260,766
21.991671571298816,639,772,1246,766
22.024992285800785,631,772,1233,766
22.058313000302753,621,772,1226,766
22.091633714804722,614,772,1226,766
22.12495442930669,611,773,1231,766
22.15827514380866,613,772,1237,766
22.191595858310624,622,772,1240,766
22.224916572812592,633,772,1240,766
22.25823728731456,646,772,1243,766
22.29155800181653,654,772,1250,766
22.324878716318498,657,772,1259,766
22.358199430820466,655,772,1266,766
22.39152014532243,650,772,1265,766
22.4248408598244,642,772,1255,766
22.45816157432637,634,772,1240,766
22.491482288828337,626,772,1228,766
22.524803003330305,617,772,1224,766
22.558123717832274,612,773,1227,766
22.59144443233424,612,773,1233,766
22.624765146836207,616,772,1239,766
22.658085861338176,627,772,1242,766
22.691406575840144,639,772,1243,766
22.724727290342113,650,772,1246,766
22.75804800484408,656,772,1253,766
22.791368719346046,657,772,1261,765
22.824689433848015,653,772,1265,766
22.858010148349983,645,772,1260,766
22.89133086285195,638,772,1249,766
22.92465157735392,629,772,1235,766
22.95797229185589,621,772,1225,766
22.991293006357854,615,772,1223,766
23.024613720859822,612,772,1229,766
23.05793443536179,614,772,1236,766
23.09125514986376,621,772,1242,766
23.124575864365728,632,772,1244,766
23.157896578867696,645,772,1246,766
23.19121729336966,654,772,1249,766
23.22453800787163,657,772,1256,766
23.257858722373598,655,772,1262,766
23.291179436875566,649,772,1264,766
23.324500151377535,641,772,1256,766
23.357820865879503,633,772,1243,766
23.39114158038147,625,772,1230,766
23.424462294883437,618,772,1223,766
23.457783009385405,614,772,1224,766
23.491103723887374,613,772,1231,766
23.524424438389342,617,772,1239,766
23.55774515289131,627,773,1244,766
23.591065867393276,639,772,1246,766
23.624386581895244,650,772,1248,766
23.657707296397213,656,772,1252,766
23.69102801089918,657,772,1258,766
23.72434872540115,653,772,1263,766
23.75766943990312,645,772,1261,766
23.790990154405083,636,772,1251,766
23.82431086890705,628,772,1238,766
23.85763158340902,621,772,1226,766
23.89095229791099,616,772,1222,766
23.924273012412957,613,772,1226,766
23.957593726914926,615,772,1235,766
23.99091444141689,622,772,1243,766
24.02423515591886,632,772,1247,766
24.057555870420828,644,772,1248,766
24.090876584922796,654,772,1250,765
24.124197299424765,658,772,1254,766
24.157518013926733,655,772,1259,766
24.190838728428698,649,772,1261,766
24.224159442930667,640,772,1257,766
24.257480157432635,631,772,1246,766
24.290800871934604,624,772,1232,766
24.324121586436572,618,772,1223,766
24.35744230093854,615,772,1222,766
24.390763015440506,614,772,1229,766
24.424083729942474,618,772,1239,766
24.457404444444443,627,772,1246,766
24.49072515894641,639,772,1250,766
24.52404587344838,649,772,1250,766
24.557366587950348,656,772,1251,766
24.590687302452316,657,772,1255,766
24.62400801695428,653,772,1259,766
24.65732873145625,644,772,1259,766
24.69064944595822,635,772,1252,766
24.723970160460187,627,772,1240,766
24.757290874962155,621,772,1228,766
24.790611589464124,616,772,1221,766
24.82393230396609,615,772,1223,766
24.857253018468057,617,772,1232,766
24.890573732970026,623,772,1243,766
24.923894447471994,632,772,1250,766
24.957215161973963,644,772,1252,766
24.99053587647593,653,772,1252,766
25.023856590977896,658,772,1253,766
25.057177305479865,656,772,1256,766
25.090498019981833,649,772,1258,766
25.1238187344838,640,772,1256,766
25.15713944898577,630,772,1248,766
25.19046016348774,623,773,1235,766
25.223780877989704,618,772,1225,766
25.257101592491672,616,772,1221,766
25.29042230699364,616,772,1227,766
25.32374302149561,620,772,1237,766
25.357063735997578,627,772,1247,766
25.390384450499546,638,772,1252,766
25.42370516500151,648,772,1253,766
25.45702587950348,656,772,1253,766
25.490346594005448,657,772,1254,766
25.523667308507417,653,772,1256,766
25.556988023009385,644,772,1256,766
25.590308737511354,635,772,1253,766
25.62362945201332,626,772,1243,766
25.656950166515287,619,772,1230,766
25.690270881017256,616,772,1222,766
25.723591595519224,616,772,1222,766
25.756912310021193,618,772,1230,766
25.79023302452316,624,772,1242,766
25.823553739025126,632,772,1251,766
25.856874453527094,643,772,1255,766
25.890195168029063,652,772,1254,766
25.92351588253103,657,772,1253,766
25.956836597033,656,772,1254,766
25.99015731153497,649,772,1255,766
26.023478026036933,640,772,1254,766
26.056798740538902,630,773,1248,766
26.09011945504087,622,772,1238,766
26.12344016954284,617,772,1227,766
26.156760884044807,616,772,1221,766
26.190081598546776,617,773,1225,766
26.22340231304874,621,772,1235,766
26.25672302755071,628,772,1246,766
26.290043742052678,638,772,1254,766
26.323364456554646,647,772,1256,766
26.356685171056615,655,772,1255,766
26.390005885558583,657,772,1253,766
26.42332660006055,653,772,1253,766
26.456647314562517,645,772,1254,766
26.489968029064485,634,772,1251,766
26.523288743566454,625,772,1244,766
26.556609458068422,619,773,1233,766
26.58993017257039,616,772,1224,766
26.623250887072356,616,772,1222,766
26.656571601574324,620,773,1228,766
26.689892316076293,625,772,1240,766
26.72321303057826,633,772,1251,766
26.75653374508023,643,772,1257,766
26.789854459582198,651,772,1257,766
26.823175174084163,656,772,1254,766
26.85649588858613,656,772,1252,766
26.8898166030881,650,772,1252,766
26.92313731759007,640,772,1252,766
26.956458032092037,629,772,1248,766
26.989778746594006,621,772,1239,766
27.02309946109597,617,773,1230,766
27.05642017559794,616,772,1223,766
27.089740890099907,618,772,1224,766
